dname_drug1,molecular_formula_drug1,smiles_drug1,dname_drug2,molecular_formula_drug2,smiles_drug2,cell_line_name,disease_cui,latent_0_drug1,latent_1_drug1,latent_2_drug1,latent_3_drug1,latent_4_drug1,latent_0_drug2,latent_1_drug2,latent_2_drug2,latent_3_drug2,latent_4_drug2,drug1_target_count,drug2_target_count,proteins_in_LCC,oc_drug1_drug2,oc_dis_drug1,oc_dis_drug2,ji_drug1_drug2,ji_dis_drug1,ji_dis_drug2,min_spl_dis_dru1,Closest_distance_dis_dru1,Dc_mean_dis_dru1,Dc_std_dis_dru1,Dc_zscore_dis_dru1,min_spl_dis_dru2,Closest_distance_dis_dru2,Dc_mean_dis_dru2,Dc_std_dis_dru2,Dc_zscore_dis_dru2,min_spl_dru1_dru2,obs_sep_dru1_dru2,sep_mean_dru1_dru2,sep_std_dru1_dru2,zscore_dru1_dru2,pvalue_dru1_dru2,ratio_links_dis_dru1,ratio_links_dis_dru2,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss
hydroxyurea,CH4N2O2,C(=O)(N)NO,IMIQUIMOD,C14H16N4,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,MCF7,C1134719,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,-0.043771975,0.06340628,-0.25786212,0.073197186,-0.05751042,1,2,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,2.0,2.0,1.639,0.3566216482492334,1.0122773022116331,3.0,-inf,-inf,,,,0.0714285714285714,0.0,0.382606797053673,-0.879146367185666,-0.935789150733333,0.0502520068375038
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,HT29,C0338106,0.05134874,0.036380008,-0.41808,0.052398644,-0.11900714,2.737447,-2.935028,2.0856442,0.7015022,-0.5263827,8,4,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.125,1.152875,0.1476519873723344,-0.1887885188413186,1.0,1.0,0.9565,0.1083178194019802,0.4015959722985777,2.0,0.7083333333333335,0.1137083333333333,0.2200045730269663,2.7027847276934374,0.0068761263938557,0.0535567527472243,0.056572490351757,-0.826105404514373,-43.7620682678007,-4.32687642222222,-3.61750648192912
Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,MCF7,C1134719,2.8588922,-2.1240406,2.3680072,1.0530713,-0.8017871,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,4,10,280.0,0.0,0.0,0.1,0.0,0.0,0.0034602076124567,1.0,1.0,0.9545,0.1137090585661494,0.400144021714248,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,1.0,0.5571428571428572,0.2360714285714285,0.206889007017023,1.5519018298783296,0.1206857150161186,0.0710873277410883,0.1039300632650164,-4.19138450110258,-44.2216770921317,-4.29577277777778,-4.88790433614678
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,MCF7,C1134719,0.07007358,0.005727382,-0.40826884,0.07715105,-0.09481016,0.0009190347,0.08942803,-0.2636282,0.078725114,0.051823795,8,1,280.0,0.0,0.125,0.0,0.0,0.0034843205574912,0.0,0.0,0.875,1.118625,0.1356926098761461,-1.7954183372430492,2.0,2.0,1.751,0.4505541032994816,0.5526528294305441,3.0,-inf,-inf,,,,0.0985889310896961,0.0,0.330158900497658,-3.3129379041754,-4.1302448,-1.19757038571493
Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,hydroxyurea,CH4N2O2,C(=O)(N)NO,HT29,C0338106,0.025083175,0.012112469,-0.33900538,0.04253316,-0.08140227,0.06906227,0.014562109,-0.3958776,0.07517242,-0.096907705,2,1,238.0,0.0,1.0,0.0,0.0,0.0084033613445378,0.0,0.0,0.0,0.9145,0.1947812876022745,-4.69500952199949,1.0,1.0,1.281,0.4960231849419944,-0.5665057774121193,3.0,-inf,-inf,,,,0.0632462686567164,0.0714285714285714,2.67199816283011,-0.678163833937516,-0.487716462222222,4.67273535794833
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,MCF7,C1134719,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,1,10,280.0,0.0,0.0,0.1,0.0,0.0,0.0034602076124567,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,2.0,-inf,-inf,,,,0.1481481481481481,0.1039300632650164,6.7496331297734,-2.56466097862826,2.89867088888889,8.18380725026671
Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,HT29,C0338106,0.037370794,0.042315066,-0.33455017,0.08007887,-0.09842044,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,2,10,238.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.9665,0.1874239845910869,0.1787391302830784,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,0.0,-0.2166666666666666,-0.3049166666666666,0.2109093901023217,0.4184261305633949,0.6756355848262272,0.0402497085114652,0.0565339519446635,0.575643189378992,-14.8237599225031,-6.54104915555556,-4.54830094414567
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,IMIQUIMOD,C14H16N4,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,MCF7,C1134719,-0.08450619,-0.5234548,0.34497374,0.270508,0.14052214,-0.043771975,0.06340628,-0.25786212,0.073197186,-0.05751042,2,2,280.0,0.0,1.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.446,0.1551902058765307,-2.873892701417237,2.0,2.0,1.639,0.3566216482492334,1.0122773022116331,2.0,1.0,-0.362,0.4489777277326794,3.03355804947842,0.0024168820786456,0.0364866414402018,0.0,0.679389259952019,-2.4413371592514,-0.459016888888889,6.60572270179417
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,Sunitinib,C22H27FN4O2,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,A549,C0152013,0.015863543,0.10956026,-0.2228187,0.07163104,-0.072466925,0.03844834,0.09170867,-0.29048362,0.06279729,-0.11505404,10,8,1834.0,0.25,0.8,0.875,0.125,0.0043572984749455,0.0038147138964577,0.0,0.2,0.7948000000000001,0.1257495924446676,-4.730035210744116,0.0,0.125,0.8386607142857142,0.1276476923198842,-5.590862641662848,0.0,-0.3416666666666667,0.0386180555555555,0.168306842519286,-2.25947273759025,0.0238539942831794,0.3192039045085061,0.3987196835558385,-1.70542849844589,-4.59894744379007,4.26092133333333,3.81535689395576
Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,MCF7,C1134719,2.8588922,-2.1240406,2.3680072,1.0530713,-0.8017871,0.6347976,-0.13244864,2.4544804,1.9664875,0.55667,4,3,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9545,0.1137090585661494,0.400144021714248,1.0,1.0,1.030333333333333,0.1821839729504217,-0.1664983633965859,2.0,0.75,0.0247857142857142,0.2469220318155477,2.937017326408626,0.0033138558840917,0.0710873277410883,0.0537683377052365,-5.73676471160525,-3.90314588035631,0.975342000000001,-2.9304810170543
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,IMIQUIMOD,C14H16N4,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,MCF7,C1134719,0.07007358,0.005727382,-0.40826884,0.07715105,-0.09481016,-0.043771975,0.06340628,-0.25786212,0.073197186,-0.05751042,8,2,280.0,0.0,0.125,0.0,0.0,0.0034843205574912,0.0,0.0,0.875,1.118625,0.1356926098761461,-1.7954183372430492,2.0,2.0,1.639,0.3566216482492334,1.0122773022116331,3.0,1.875,0.0365749999999999,0.3224444050917925,5.701525506316794,1.1873996452749225e-08,0.0985889310896961,0.0,5.35451850510998,-2.19098021879947,-3.08444272222222,4.08132108297032
Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,MCF7,C1134719,0.0098271575,0.03383647,-0.12628548,0.078204274,-0.010806085,-0.02038231,0.050997987,-0.21030492,0.09728403,0.00267437,10,6,280.0,0.0,0.3,0.1666666666666666,0.0,0.0104529616724738,0.0035087719298245,0.0,0.7,1.0881999999999998,0.1214115315775235,-3.197389860386754,0.0,1.3333333333333333,1.2891666666666666,0.1542702354816234,0.2862941547264819,2.0,0.1958333333333333,-0.0412625,0.1604662039855364,1.47754372848942,0.1395299455977676,0.1008023624320745,0.0308243727598566,0.691992508650779,-5.51006568137475,-5.50999870982222,-1.10475126845694
Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,IMIQUIMOD,C14H16N4,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,MCF7,C1134719,-0.013890738,0.088833846,-0.1498229,0.14217056,0.023009479,-0.043771975,0.06340628,-0.25786212,0.073197186,-0.05751042,2,2,280.0,0.0,1.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.9295,0.1810517881712302,-5.133890194560923,2.0,2.0,1.639,0.3566216482492334,1.0122773022116331,2.0,1.5,-0.0675,0.4642938186105863,3.3760949148338706,0.0007352255068344,0.0832950631458094,0.0,0.571898035855152,-1.74707455834047,-2.04256991311111,-0.297525571997336
raloxifene,C28H27NO4S,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Pralatrexate,C23H23N7O5,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,HT29,C0338106,0.060907505,0.0036040111,-0.4384143,0.076310426,-0.095880345,-0.06521989,0.04578066,-0.071001306,0.0069303885,-0.016213939,2,2,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9295,0.1740107755284137,0.405147323698286,1.0,1.5,1.6695,0.3232951437927888,-0.5242887289041326,2.0,-0.5,-0.38,0.4324060591619872,-0.2775169252543841,0.7813832115279518,0.0268294920307304,0.0625,2.09553151913924,-4.62075336367731,-4.62066533333333,2.79494981698862
celecoxib,C17H14F3N3O2S,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,HT29,C0338106,-0.019246558,0.050758764,-0.3187004,0.07446005,-0.09478426,0.037370794,0.042315066,-0.33455017,0.08007887,-0.09842044,4,2,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.6245,0.1947213821506684,-0.639375083644725,1.0,1.0,0.9665,0.1874239845910869,0.1787391302830784,2.0,0.4166666666666665,-0.0444836865119408,0.28567518120686,1.6142471713168671,0.1064738239394214,0.1003787878787878,0.0402497085114652,3.46163196229508,4.0710223175188,3.09731913333333,7.69257156870738
celecoxib,C17H14F3N3O2S,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Pralatrexate,C23H23N7O5,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,MCF7,C1134719,0.068003766,0.03663034,-0.44150004,0.07439305,-0.12901436,-0.09186379,-1.0422281,1.7218537,0.3182237,-0.1454041,4,2,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.60925,0.1989255688553999,-0.5492003900183113,2.0,2.0,1.6495,0.3569310157439389,0.9819824687116784,3.0,-0.0833333333333334,-0.1006559031281534,0.3493530953972973,0.0495847039085774,0.9604533361501127,0.053030303030303,0.0,5.45114205622441,-18.4231370174066,-1.31888911111111,5.1160574074359
celecoxib,C17H14F3N3O2S,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,IMIQUIMOD,C14H16N4,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,MCF7,C1134719,0.068003766,0.03663034,-0.44150004,0.07439305,-0.12901436,-0.043771975,0.06340628,-0.25786212,0.073197186,-0.05751042,4,2,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.60925,0.1989255688553999,-0.5492003900183113,2.0,2.0,1.639,0.3566216482492334,1.0122773022116331,3.0,1.4166666666666663,-0.0735788765556677,0.3629995986620488,4.105364162150898,4.036784414651606e-05,0.053030303030303,0.0,2.05700636942043,-3.30650361861019,-4.39973402222222,-0.422560391334256
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,anastrozole,C17H19N5,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,MCF7,C1134719,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,0.0009190347,0.08942803,-0.2636282,0.078725114,0.051823795,10,1,280.0,0.0,0.1,0.0,0.0,0.0034602076124567,0.0,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,2.0,2.0,1.751,0.4505541032994816,0.5526528294305441,3.0,-inf,-inf,,,,0.1039300632650164,0.0,0.5032847673267,-1.96623290027576,-3.31302166666667,-0.922006894123815
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Vorinostat,C14H20N2O3,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,HT29,C0338106,0.05134874,0.036380008,-0.41808,0.052398644,-0.11900714,0.17290325,-0.017249381,-0.29870108,0.23054022,-0.08890957,8,4,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.125,1.152875,0.1476519873723344,-0.1887885188413186,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,2.0,0.7083333333333335,0.126,0.2204336949944107,2.6417618837632744,0.0082476017732457,0.0535567527472243,0.0550092290231879,7.24361007817876,-6.06679305242384,-0.171109,11.8491915424762
celecoxib,C17H14F3N3O2S,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,HT29,C0338106,-0.019246558,0.050758764,-0.3187004,0.07446005,-0.09478426,0.025083175,0.012112469,-0.33900538,0.04253316,-0.08140227,4,2,238.0,0.0,0.0,1.0,0.0,0.0,0.0084033613445378,1.0,1.5,1.6245,0.1947213821506684,-0.639375083644725,0.0,0.0,0.9145,0.1947812876022745,-4.69500952199949,2.0,0.5833333333333335,0.0683652875882946,0.3464409916258001,1.4864524065941631,0.1371594967205094,0.1003787878787878,0.0632462686567164,-0.883056135460842,-4.17197158725977,-4.11816313333333,-1.4939954292908
celecoxib,C17H14F3N3O2S,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,MCF7,C1134719,0.068003766,0.03663034,-0.44150004,0.07439305,-0.12901436,0.07044553,0.022973487,-0.44767037,0.072871216,-0.10912621,4,2,280.0,0.0,0.0,0.5,0.0,0.0,0.0035587188612099,1.0,1.5,1.60925,0.1989255688553999,-0.5492003900183113,0.0,0.5,0.9655,0.1804432043608182,-2.579759108407186,2.0,0.4166666666666665,-0.0444836865119408,0.28567518120686,1.6142471713168671,0.1064738239394214,0.053030303030303,0.0965798678585309,0.0069283313162014,-0.507098049816235,-1.67782220888889,-1.06017268750837
celecoxib,C17H14F3N3O2S,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,hydroxyurea,CH4N2O2,C(=O)(N)NO,HT29,C0338106,-0.019246558,0.050758764,-0.3187004,0.07446005,-0.09478426,0.06906227,0.014562109,-0.3958776,0.07517242,-0.096907705,4,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.6245,0.1947213821506684,-0.639375083644725,1.0,1.0,1.281,0.4960231849419944,-0.5665057774121193,2.0,-inf,-inf,,,,0.1003787878787878,0.0714285714285714,1.4993810554,-4.48721484244412,-7.02860717333333,-4.56160972049384
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,Ixabepilone,C27H42N2O5S,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,HT29,C0338106,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,0.0003915485,0.105533384,-0.21851906,0.04953243,0.010057061,10,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,1.0,1.0,0.934,0.2482820976228451,0.265826656983774,2.0,-inf,-inf,,,,0.0565339519446635,0.0546218487394958,-0.416731198571834,-0.184997122973768,0.226671444444443,-1.40686324422916
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,HT29,C0338106,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,0.025083175,0.012112469,-0.33900538,0.04253316,-0.08140227,1,2,238.0,0.0,0.0,1.0,0.0,0.0,0.0084033613445378,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,0.0,0.0,0.9145,0.1947812876022745,-4.69500952199949,3.0,-inf,-inf,,,,0.0,0.0632462686567164,2.55391388173115,-11.1348257643435,-10.3377770222222,0.569731217084453
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,celecoxib,C17H14F3N3O2S,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,MCF7,C1134719,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,0.068003766,0.03663034,-0.44150004,0.07439305,-0.12901436,1,4,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,1.0,1.5,1.60925,0.1989255688553999,-0.5492003900183113,3.0,-inf,-inf,,,,0.0,0.053030303030303,3.99005887704668,-3.20098882983593,-3.56999845555556,2.7903840748044
Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,MCF7,C1134719,2.8588922,-2.1240406,2.3680072,1.0530713,-0.8017871,-0.013890738,0.088833846,-0.1498229,0.14217056,0.023009479,4,2,280.0,0.0,0.0,1.0,0.0,0.0,0.0071428571428571,1.0,1.0,0.9545,0.1137090585661494,0.400144021714248,0.0,0.0,0.9295,0.1810517881712302,-5.133890194560923,1.0,0.25,0.1935,0.3742660966626701,0.1509621109253826,0.8800056043986739,0.0710873277410883,0.0832950631458094,-3.06168614269806,-12.369795097186,-1.05012838888889,-2.89139351569048
letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,HT29,C0338106,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,-0.09031988,0.05298067,-0.095041685,0.06507606,0.020801008,1,10,238.0,0.0,0.0,0.2,0.0,0.0,0.008130081300813,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,3.0,-inf,-inf,,,,0.0,0.0785112659317768,-0.699669240401477,3.25633147002519,-3.60763446666667,-3.49193062265499
Sorafenib,C21H16ClF3N4O3,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Bortezomib,C19H25BN4O4,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,MCF7,C1134719,0.0098271575,0.03383647,-0.12628548,0.078204274,-0.010806085,0.6347976,-0.13244864,2.4544804,1.9664875,0.55667,10,3,280.0,0.0,0.3,0.0,0.0,0.0104529616724738,0.0,0.0,0.7,1.0881999999999998,0.1214115315775235,-3.197389860386754,1.0,1.0,1.030333333333333,0.1821839729504217,-0.1664983633965859,2.0,0.8769230769230771,0.0371653846153846,0.199194560280063,4.215766189232338,2.489315697551397e-05,0.1008023624320745,0.0537683377052365,-7.26962620754983,-33.8746454520367,-0.987429718888888,-3.94378521112383
Imatinib,C29H31N7O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,MCF7,C1134719,0.07007358,0.005727382,-0.40826884,0.07715105,-0.09481016,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,8,1,280.0,0.0,0.125,0.0,0.0,0.0034843205574912,0.0,0.0,0.875,1.118625,0.1356926098761461,-1.7954183372430492,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,2.0,-inf,-inf,,,,0.0985889310896961,0.3333333333333333,2.08091286046016,-1.30760381735615,-3.10440863333333,-0.327882400056939
celecoxib,C17H14F3N3O2S,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,MCF7,C1134719,0.068003766,0.03663034,-0.44150004,0.07439305,-0.12901436,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,4,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.60925,0.1989255688553999,-0.5492003900183113,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,3.0,-inf,-inf,,,,0.053030303030303,0.3333333333333333,0.47346599835609,-2.23727632086868,-1.11799576666667,1.26006362280859
Romidepsin,C24H36N4O6S2,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,Vorinostat,C14H20N2O3,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,HT29,C0338106,2.737447,-2.935028,2.0856442,0.7015022,-0.5263827,0.17290325,-0.017249381,-0.29870108,0.23054022,-0.08890957,4,4,238.0,0.75,0.0,0.0,0.6,0.0,0.0,1.0,1.0,0.9565,0.1083178194019802,0.4015959722985777,1.0,1.0,0.95775,0.1314436666408846,0.3214304734470823,0.0,-1.25,-0.667125,0.3268560223936527,-1.7832775291440337,0.0745411374116897,0.056572490351757,0.0550092290231879,0.50445463762606,-8.87650086146854,1.65209406666667,2.78432947085554
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,HT29,C0338106,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,1,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,-inf,-inf,,,,0.074074074074074,0.0565339519446635,-1.85337951688314,4.48171047392536,6.29513666666667,1.2763582524711
Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,Lapatinib,C29H26ClFN4O4S,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,HT29,C0338106,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,0.025083175,0.012112469,-0.33900538,0.04253316,-0.08140227,10,2,238.0,0.0,0.0,1.0,0.0,0.0,0.0084033613445378,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,0.0,0.0,0.9145,0.1947812876022745,-4.69500952199949,1.0,0.1166666666666667,0.0378333333333333,0.2122217786499145,0.3714667450006556,0.7102899205141728,0.0565339519446635,0.0632462686567164,4.21040098241906,6.38508028472565,5.46239333333333,6.47529681419819
